s,TI_4.0,TI_5.0
0.6245822483736811,0.6214036165626732,0.6213022647273475
0.6279363207160378,0.6203440397860779,0.620245021333067
0.6312903937425282,0.619266018106336,0.6191636507336669
0.6346444668352038,0.618199772346244,0.6180974627593887
0.6379985393706462,0.6171468169649204,0.6170419904913768
0.6413526126956879,0.6161035872326218,0.6159953762122948
0.6447066855833399,0.6150692306704008,0.6149594669760146
0.6480607591210531,0.6140448259869828,0.6139308238971244
0.6514148324317262,0.6130246025382567,0.6129077988006792
0.6547689058173506,0.6120065413607925,0.6118850724926836
0.6581229795108797,0.6109913099808181,0.6108679242331193
0.6614770526602476,0.6099666684032087,0.6098372017792395
0.6648311254863886,0.6089709638462425,0.608840746996613
0.668185198932005,0.6079387507546943,0.6078038340746853
0.6715392724129682,0.6069576388729047,0.6068197232437397
0.6748933459633956,0.6059538590340713,0.6058106220823815
0.6782474196539754,0.6049624088568136,0.6048147602765773
0.6816014930659429,0.6039811599555821,0.6038298437902935
0.6849555673072649,0.6029741347912989,0.6028175405649397
0.6883096415776293,0.6020095484607579,0.601850461728059
0.6916637154555888,0.6010158272794529,0.6008494354404219
0.6950177891884346,0.6000570204779812,0.5998863719916959
0.6983718626348715,0.599074979886076,0.5988981990053316
0.7017259366148275,0.598089062007102,0.5979083491079966
0.7050800106385775,0.5971163090011428,0.5969313505734998
0.708434084477366,0.596125900327839,0.5959347329522158
0.7117881585138146,0.5951601513807366,0.5949633926931922
0.715142232889792,0.5941948985490646,0.5939975097951286
0.7184963071760295,0.5932302997329039,0.5930192188749924
0.7218503811163927,0.5922757173253677,0.5920630489764568
0.7252044548996657,0.5913093950092033,0.5910913428401768
0.7285585293445946,0.5903253983366173,0.590101396399793
0.7319126038560807,0.5893503879083999,0.5891238626986468
0.7352666781150533,0.5883805746083466,0.588146335344775
0.7386207524143635,0.5874191491457056,0.5871804814851873
0.7419748266762642,0.5864679877127151,0.5862220024666811
0.7453289010412163,0.5855000076973029,0.5852486949883656
0.7486829755372711,0.5845567366056311,0.5842988529165564
0.752037049996988,0.58358783407208,0.5833246161037344
0.7553911244882309,0.5826370713512334,0.5823689591948854
0.7587451987470615,0.5816686154937106,0.5813925906903433
0.762099273167103,0.5806991430724449,0.5804184379920395
0.7654533478326853,0.5797330078378434,0.5794463751645705
0.7688074226052314,0.5787707337185406,0.5784762905887074
0.772161497153674,0.5778266812731699,0.5775267978710318
0.775515571354685,0.5768656998995799,0.5765580796377634
0.7788696458194379,0.5759042182846413,0.5755913363655185
0.7822237207613677,0.5749236740587946,0.574604314985513
0.7855777954529456,0.573964093579033,0.5736401878427649
0.7889318699845083,0.5729946600733555,0.5726629336021647
0.7922859442891784,0.5720438579117757,0.5717060665132849
0.7956400188292407,0.5710702908736889,0.5707262977750588
0.7989940938403768,0.5701090413848094,0.5697584773655728
0.8023481687674924,0.5691415477364526,0.5687857264041237
0.8057022434123886,0.5681660014442828,0.5678029933572395
0.8090563177011701,0.56720897101182,0.5668384197516549
0.8124103922398668,0.5662125340066751,0.5658403181300177
0.8157644674776549,0.5652470766223318,0.5648658364059969
0.819118542493243,0.564249036553079,0.5638627150720403
0.8224726170203588,0.5632948120690734,0.5629032380092022
0.8258266914476159,0.5622961727211063,0.5618977533112988
0.8291807665128381,0.5613097530574079,0.5609057820617848
0.8325348414765334,0.5603075921480158,0.5598991558134603
0.8358889161004649,0.5593017232001998,0.5588900963367165
0.8392429910190161,0.5582984807238981,0.5578777615003586
0.8425970660303169,0.5573001743064683,0.5568773840686972
0.8459511407622228,0.5562990659570025,0.5558698955148202
0.8493052154628847,0.5553023671228727,0.5548662641920765
0.8526592905363877,0.5542679152091492,0.5538317984338954
0.856013365794173,0.5532544244587719,0.5528110289493103
0.8593674406299003,0.5522095929264706,0.5517637349728111
0.8627215151829685,0.5511971659096455,0.5507483226483553
0.866075590052649,0.5501349314782,0.5496827993426258
0.869429665109649,0.5490975509717219,0.5486423972611425
0.8727837398733792,0.5480277539957215,0.5475720437865859
0.8761378149267147,0.5469748709909642,0.5465143584232112
0.8794918902359558,0.5458994923024654,0.5454374008303486
0.8828459650847051,0.5448378218046234,0.5443750514889681
0.8862000398310561,0.5437359355019599,0.5432728118689342
0.889554114890557,0.5426177075113512,0.5421558923595152
0.8929081898786956,0.5415080331855511,0.5410447062677902
0.8962622645169709,0.5404163080311197,0.5399538557538788
0.8996163392316159,0.5392974434875851,0.5388372067346751
0.9029704145693724,0.5381420901795456,0.5376838556416855
0.9063244894685046,0.5369972519532549,0.5365428073883385
0.9096785640649495,0.5358451062197994,0.5353917970562998
0.9130326393526454,0.5346750458992461,0.5342289135910278
0.9163867147701448,0.5334718452105182,0.5330295627949289
0.9197407897729224,0.5322931204810455,0.5318594235164975
0.9230948650864242,0.5310800578897026,0.530650713302419
0.9264489399799964,0.5298975595030613,0.5294770152344295
0.9298030149415402,0.5286513185885486,0.5282386532495309
0.9331570901490024,0.5273985269064082,0.5269962263111708
0.9365111649524448,0.5261764470384037,0.5257880968084284
0.9398652398947126,0.5248578633479908,0.5244770070491988
0.9432193145347445,0.5236235874797196,0.5232579524555517
0.9465733895915063,0.5223021222743582,0.5219469004792996
0.9499274643024683,0.521032477793185,0.5206881123147022
0.9532815384714416,0.5197369370743143,0.5194069196200237
0.9566356135427511,0.518412010400707,0.5180938772558906
0.9599896877270676,0.5171091742979451,0.516808508423506
0.9633437624537406,0.5157944199111867,0.5155087802934702
0.9666978370880278,0.5144591649843285,0.5141928292502426
0.9700519118751221,0.5131510527183203,0.5129046566353119
0.9734059864429331,0.5118648965691253,0.5116356274902083
0.9767600613418772,0.5106388643710587,0.5104277671168862
0.9801141362638567,0.5094467735002003,0.5092460604570249
0.9834682110904895,0.5084115116038288,0.5082193492805637
0.9876461986365299,0.5082341872860849,0.507956194310489
0.9884701324565289,0.5078340779122064,0.5075592430581624
0.989294064208561,0.5079969903321923,0.5076752424904349
0.9901179217033507,0.5084903968551023,0.5081040106089922
0.9909416010972841,0.5085924493430896,0.5082146570307691
0.9917651247178604,0.5070501937434098,0.5068370425321428
0.9925885438109598,0.5044870720103114,0.5045164944900219
0.99341187623436,0.5021656118919444,0.5023954995965894
0.9942351729968462,0.5004616118350697,0.5008423853450524
0.9950585004782001,0.49960697468575443,0.5000990720934715
0.9958819022184909,0.4997582373589878,0.5002931249664265
0.9967053906480788,0.5004272169076092,0.5009395415824263
0.9975289589943589,0.5005829777942783,0.5010922956547914
0.9983525528447664,0.4996654627357524,0.500187236424247
0.9991762680875044,0.49773663726805034,0.4983000806700468
1.0,0.4956389544095295,0.4962646270148286
